,Country,Target Year,Target Score,Population lag 3 years,Population lag 2 years,Population lag 1 year,Population Current,Life Ex lag 3 years,Life Ex lag 2 years,Life Ex lag 1 year,Life Ex Current,GDP lag 3 years,GDP lag 2 years,GDP lag 1 year,GDP Current,GDP_cap lag 3 years,GDP_cap lag 2 years,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 3 years,CO2 lag 2 years,CO2 lag 1 year,CO2 Current,Happy lag 3 years,Happy lag 2 years,Happy lag 1 year
567,Spain,2012,6.45647764205933,46583566.0,46931011.0,47084242.0,47063059.0,81.0,81.0,88.0,89.0,1491470000000.0,1422110000000.0,1480710000000.0,1324740000000.0,32169.50285,30532.48051,31677.90031,28322.80925,11960751675.0,12244624388.0,12529353918.0,12808317845.0,6.51824903488159,6.29069042205811,6.15002727508545
568,Spain,2013,6.38066339492798,46931011.0,47084242.0,47063059.0,46930554.0,81.0,88.0,89.0,81.3,1422110000000.0,1480710000000.0,1324740000000.0,1355140000000.0,30532.48051,31677.90031,28322.80925,29067.80946,12244624388.0,12529353918.0,12808317845.0,13061043968.0,6.29069042205811,6.15002727508545,6.45647764205933
569,Spain,2014,6.31861209869385,47084242.0,47063059.0,46930554.0,46777927.0,88.0,89.0,81.3,81.6,1480710000000.0,1324740000000.0,1355140000000.0,1371220000000.0,31677.90031,28322.80925,29067.80946,29500.78943,12529353918.0,12808317845.0,13061043968.0,13316111870.0,6.15002727508545,6.45647764205933,6.38066339492798
570,Spain,2015,6.23017311096191,47063059.0,46930554.0,46777927.0,46671919.0,89.0,81.3,81.6,81.9,1324740000000.0,1355140000000.0,1371220000000.0,1195600000000.0,28322.80925,29067.80946,29500.78943,25742.36883,12808317845.0,13061043968.0,13316111870.0,13587806073.0,6.45647764205933,6.38066339492798,6.31861209869385
571,Spain,2016,6.51337099075317,46930554.0,46777927.0,46671919.0,46634131.0,81.3,81.6,81.9,82.1,1355140000000.0,1371220000000.0,1195600000000.0,1232910000000.0,29067.80946,29500.78943,25742.36883,26523.34822,13061043968.0,13316111870.0,13587806073.0,13848564029.0,6.38066339492798,6.31861209869385,6.23017311096191
572,Spain,2017,6.45744943618774,46777927.0,46671919.0,46634131.0,46647425.0,81.6,81.9,82.1,82.0,1371220000000.0,1195600000000.0,1232910000000.0,1312540000000.0,29500.78943,25742.36883,26523.34822,28170.16786,13316111870.0,13587806073.0,13848564029.0,14123205992.0,6.31861209869385,6.23017311096191,6.51337099075317
573,Spain,2018,6.50217533111572,46671919.0,46634131.0,46647425.0,46692863.0,81.9,82.1,82.0,82.4,1195600000000.0,1232910000000.0,1312540000000.0,1420990000000.0,25742.36883,26523.34822,28170.16786,30364.57994,13587806073.0,13848564029.0,14123205992.0,14392919429.0,6.23017311096191,6.51337099075317,6.45744943618774
574,Spain,2019,6.49069976806641,46634131.0,46647425.0,46692863.0,46736782.0,82.1,82.0,82.4,82.6,1232910000000.0,1312540000000.0,1420990000000.0,1393050000000.0,26523.34822,28170.16786,30364.57994,29554.49052,13848564029.0,14123205992.0,14392919429.0,14644417928.0,6.51337099075317,6.45744943618774,6.50217533111572
575,Spain,2020,6.47629976272583,46647425.0,46692863.0,46736782.0,46754783.0,82.0,82.4,82.6,82.8,1312540000000.0,1420990000000.0,1393050000000.0,1281480000000.0,28170.16786,30364.57994,29554.49052,27056.42175,14123205992.0,14392919429.0,14644417928.0,14853332896.0,6.45744943618774,6.50217533111572,6.49069976806641
576,Sweden,2005,7.24136257171631,,,,9038627.0,,,,79.6,,,,392218000000.0,,,,43437.06312,,,,4294318961.0,,,
577,Sweden,2006,7.51599740982056,,,9038627.0,9096170.0,,,79.6,79.8,,,392218000000.0,423093000000.0,,,43437.06312,46593.60216,,,4294318961.0,4348021600.0,,,7.24136257171631
578,Sweden,2007,7.26597738265991,,9038627.0,9096170.0,9162941.0,,79.6,79.8,79.9,,392218000000.0,423093000000.0,491253000000.0,,43437.06312,46593.60216,53700.00534,,4294318961.0,4348021600.0,4400991791.0,,7.24136257171631,7.51599740982056
579,Sweden,2008,7.49601888656616,9038627.0,9096170.0,9162941.0,9236433.0,79.6,79.8,79.9,82.0,392218000000.0,423093000000.0,491253000000.0,517706000000.0,43437.06312,46593.60216,53700.00534,56152.55234,4294318961.0,4348021600.0,4400991791.0,4451878630.0,7.24136257171631,7.51599740982056,7.26597738265991
580,Sweden,2009,7.38223218917847,9096170.0,9162941.0,9236433.0,9313085.0,79.8,79.9,82.0,83.0,423093000000.0,491253000000.0,517706000000.0,436537000000.0,46593.60216,53700.00534,56152.55234,46946.96027,4348021600.0,4400991791.0,4451878630.0,4499130831.0,7.51599740982056,7.26597738265991,7.49601888656616
581,Sweden,2010,7.56014776229858,9162941.0,9236433.0,9313085.0,9390157.0,79.9,82.0,83.0,85.0,491253000000.0,517706000000.0,436537000000.0,495813000000.0,53700.00534,56152.55234,46946.96027,52869.04429,4400991791.0,4451878630.0,4499130831.0,4552257184.0,7.26597738265991,7.49601888656616,7.38223218917847
582,Sweden,2011,7.43401050567627,9236433.0,9313085.0,9390157.0,9466705.0,82.0,83.0,85.0,88.0,517706000000.0,436537000000.0,495813000000.0,574094000000.0,56152.55234,46946.96027,52869.04429,60755.75955,4451878630.0,4499130831.0,4552257184.0,4601514453.0,7.49601888656616,7.38223218917847,7.56014776229858
583,Sweden,2012,7.23914766311646,9313085.0,9390157.0,9466705.0,9542817.0,83.0,85.0,88.0,89.0,436537000000.0,495813000000.0,574094000000.0,552484000000.0,46946.96027,52869.04429,60755.75955,58037.82132,4499130831.0,4552257184.0,4601514453.0,4648288304.0,7.38223218917847,7.56014776229858,7.43401050567627
584,Sweden,2013,7.28892230987549,9390157.0,9466705.0,9542817.0,9618016.0,85.0,88.0,89.0,81.1,495813000000.0,574094000000.0,552484000000.0,586842000000.0,52869.04429,60755.75955,58037.82132,61126.9432,4552257184.0,4601514453.0,4648288304.0,4693494300.0,7.56014776229858,7.43401050567627,7.23914766311646
585,Sweden,2014,7.36874437332153,9466705.0,9542817.0,9618016.0,9692137.0,88.0,89.0,81.1,81.4,574094000000.0,552484000000.0,586842000000.0,581964000000.0,60755.75955,58037.82132,61126.9432,60020.36046,4601514453.0,4648288304.0,4693494300.0,4736830244.0,7.43401050567627,7.23914766311646,7.28892230987549
586,Sweden,2015,7.28680467605591,9542817.0,9618016.0,9692137.0,9764949.0,89.0,81.1,81.4,81.5,552484000000.0,586842000000.0,581964000000.0,505104000000.0,58037.82132,61126.9432,60020.36046,51545.48361,4648288304.0,4693494300.0,4736830244.0,4780432845.0,7.23914766311646,7.28892230987549,7.36874437332153
587,Sweden,2016,7.37479209899902,9618016.0,9692137.0,9764949.0,9836003.0,81.1,81.4,81.5,81.7,586842000000.0,581964000000.0,505104000000.0,515655000000.0,61126.9432,60020.36046,51545.48361,51965.15715,4693494300.0,4736830244.0,4780432845.0,4823694854.0,7.28892230987549,7.36874437332153,7.28680467605591
588,Sweden,2017,7.39809274673462,9692137.0,9764949.0,9836003.0,9904895.0,81.4,81.5,81.7,81.7,581964000000.0,505104000000.0,515655000000.0,541019000000.0,60020.36046,51545.48361,51965.15715,53791.50873,4736830244.0,4780432845.0,4823694854.0,4866288582.0,7.36874437332153,7.28680467605591,7.37479209899902
589,Sweden,2018,7.31434106826782,9764949.0,9836003.0,9904895.0,9971630.0,81.5,81.7,81.7,81.9,505104000000.0,515655000000.0,541019000000.0,555455000000.0,51545.48361,51965.15715,53791.50873,54589.06039,4780432845.0,4823694854.0,4866288582.0,4908383990.0,7.28680467605591,7.37479209899902,7.39809274673462
590,Sweden,2019,7.36269998550415,9836003.0,9904895.0,9971630.0,10036391.0,81.7,81.7,81.9,82.3,515655000000.0,541019000000.0,555455000000.0,533880000000.0,51965.15715,53791.50873,54589.06039,51939.42974,4823694854.0,4866288582.0,4908383990.0,4949320857.0,7.37479209899902,7.39809274673462,7.31434106826782
591,Sweden,2020,7.38430023193359,9904895.0,9971630.0,10036391.0,10099270.0,81.7,81.9,82.3,82.4,541019000000.0,555455000000.0,533880000000.0,541487000000.0,53791.50873,54589.06039,51939.42974,52300.2062,4866288582.0,4908383990.0,4949320857.0,4987955651.0,7.39809274673462,7.31434106826782,7.36269998550415
592,Tajikistan,2005,4.4316086769104,,,,6789318.0,,,,63.7,,,,2312327536.0,,,,340.5831832,,,,416277061.0,,,
593,Tajikistan,2006,5.06398677825928,,,6789318.0,6922590.0,,,63.7,64.0,,,2312327536.0,2830220713.0,,,340.5831832,408.8384135,,,416277061.0,418932229.0,,,4.4316086769104
594,Tajikistan,2007,4.5751748085022,,6789318.0,6922590.0,7062667.0,,63.7,64.0,64.3,,2312327536.0,2830220713.0,3719506173.0,,340.5831832,408.8384135,526.6432883,,416277061.0,418932229.0,422159325.0,,4.4316086769104,5.06398677825928
595,Tajikistan,2008,4.38063621520996,6789318.0,6922590.0,7062667.0,7209924.0,63.7,64.0,64.3,65.2,2312327536.0,2830220713.0,3719506173.0,5161337336.0,340.5831832,408.8384135,526.6432883,715.8657063,416277061.0,418932229.0,422159325.0,425055345.0,4.4316086769104,5.06398677825928,4.5751748085022
596,Tajikistan,2009,4.26267147064209,6922590.0,7062667.0,7209924.0,7364752.0,64.0,64.3,65.2,65.9,2830220713.0,3719506173.0,5161337336.0,4979481980.0,408.8384135,526.6432883,715.8657063,676.1235111,418932229.0,422159325.0,425055345.0,427499319.0,5.06398677825928,4.5751748085022,4.38063621520996
597,Tajikistan,2010,4.49657154083252,7062667.0,7209924.0,7364752.0,7527397.0,64.3,65.2,65.9,65.5,3719506173.0,5161337336.0,4979481980.0,5642178580.0,526.6432883,715.8657063,676.1235111,749.5524123,422159325.0,425055345.0,427499319.0,430035734.0,4.5751748085022,4.38063621520996,4.26267147064209
598,Tajikistan,2011,4.96652126312256,7209924.0,7364752.0,7527397.0,7697507.0,65.2,65.9,65.5,65.9,5161337336.0,4979481980.0,5642178580.0,6522732203.0,715.8657063,676.1235111,749.5524123,847.3824321,425055345.0,427499319.0,430035734.0,432376470.0,4.38063621520996,4.26267147064209,4.49657154083252
599,Tajikistan,2012,4.89615774154663,7364752.0,7527397.0,7697507.0,7874838.0,65.9,65.5,65.9,66.1,4979481980.0,5642178580.0,6522732203.0,7633049792.0,676.1235111,749.5524123,847.3824321,969.2961039,427499319.0,430035734.0,432376470.0,435309882.0,4.26267147064209,4.49657154083252,4.96652126312256
600,Tajikistan,2013,5.12421083450317,7527397.0,7697507.0,7874838.0,8059782.0,65.5,65.9,66.1,66.4,5642178580.0,6522732203.0,7633049792.0,8448469838.0,749.5524123,847.3824321,969.2961039,1048.225602,430035734.0,432376470.0,435309882.0,438216775.0,4.49657154083252,4.96652126312256,4.89615774154663
601,Tajikistan,2014,5.10372114181519,7697507.0,7874838.0,8059782.0,8252827.0,65.9,66.1,66.4,66.7,6522732203.0,7633049792.0,8448469838.0,9112544556.0,847.3824321,969.2961039,1048.225602,1104.172358,432376470.0,435309882.0,438216775.0,442816897.0,4.96652126312256,4.89615774154663,5.12421083450317
602,Tajikistan,2015,5.82923412322998,7874838.0,8059782.0,8252827.0,8454019.0,66.1,66.4,66.7,67.3,7633049792.0,8448469838.0,9112544556.0,8271454301.0,969.2961039,1048.225602,1104.172358,978.4049812,435309882.0,438216775.0,442816897.0,448119179.0,4.89615774154663,5.12421083450317,5.10372114181519
603,Tajikistan,2016,5.49746894836426,8059782.0,8252827.0,8454019.0,8663575.0,66.4,66.7,67.3,68.1,8448469838.0,9112544556.0,8271454301.0,6992393787.0,1048.225602,1104.172358,978.4049812,807.1025861,438216775.0,442816897.0,448119179.0,454559091.0,5.12421083450317,5.10372114181519,5.82923412322998
604,Tajikistan,2017,5.4640154838562,8252827.0,8454019.0,8663575.0,8880270.0,66.7,67.3,68.1,68.8,9112544556.0,8271454301.0,6992393787.0,7536439875.0,1104.172358,978.4049812,807.1025861,848.6723799,442816897.0,448119179.0,454559091.0,462424105.0,5.10372114181519,5.82923412322998,5.49746894836426
605,Tajikistan,2018,5.37339878082275,8454019.0,8663575.0,8880270.0,9100847.0,67.3,68.1,68.8,69.3,8271454301.0,6992393787.0,7536439875.0,7765014424.0,978.4049812,807.1025861,848.6723799,853.2188734,448119179.0,454559091.0,462424105.0,471531723.0,5.82923412322998,5.49746894836426,5.4640154838562
606,Tajikistan,2019,5.46619987487793,8663575.0,8880270.0,9100847.0,9321023.0,68.1,68.8,69.3,69.6,6992393787.0,7536439875.0,7765014424.0,8300784857.0,807.1025861,848.6723799,853.2188734,890.5444024,454559091.0,462424105.0,471531723.0,480165854.0,5.49746894836426,5.4640154838562,5.37339878082275
607,Tajikistan,2020,5.37709999084473,8880270.0,9100847.0,9321023.0,9537642.0,68.8,69.3,69.6,69.7,7536439875.0,7765014424.0,8300784857.0,8133996648.0,848.6723799,853.2188734,890.5444024,852.8309878,462424105.0,471531723.0,480165854.0,489613510.0,5.4640154838562,5.37339878082275,5.46619987487793
608,Tanzania,2005,4.3179497718811,,,,38450323.0,,,,54.349,,,,18399046025.0,,,,492.6313477,,,,3978593.0,,,
609,Tanzania,2006,4.38474178314209,,,38450323.0,39548666.0,,,54.349,55.119,,,18399046025.0,18649590248.0,,,492.6313477,485.4974365,,,3978593.0,5395919.0,,,4.3179497718811
610,Tanzania,2007,3.40750789642334,,38450323.0,39548666.0,40681416.0,,54.349,55.119,55.926,,18399046025.0,18649590248.0,21843529025.0,,492.6313477,485.4974365,552.8394775,,3978593.0,5395919.0,6009584.0,,4.3179497718811,4.38474178314209
611,Tanzania,2008,3.22912907600403,38450323.0,39548666.0,40681416.0,41853944.0,54.349,55.119,55.926,56.777,18399046025.0,18649590248.0,21843529025.0,27941177435.0,492.6313477,485.4974365,552.8394775,687.3904419,3978593.0,5395919.0,6009584.0,6413235.0,4.3179497718811,4.38474178314209,3.40750789642334
612,Tanzania,2009,4.07356214523315,39548666.0,40681416.0,41853944.0,43073830.0,55.119,55.926,56.777,57.666,18649590248.0,21843529025.0,27941177435.0,29081425282.0,485.4974365,552.8394775,687.3904419,695.2168579,5395919.0,6009584.0,6413235.0,6257558.0,4.38474178314209,3.40750789642334,3.22912907600403
613,Tanzania,2010,4.00689744949341,40681416.0,41853944.0,43073830.0,44346532.0,55.926,56.777,57.666,58.584,21843529025.0,27941177435.0,29081425282.0,32014249841.0,552.8394775,687.3904419,695.2168579,743.4036865,6009584.0,6413235.0,6257558.0,6463282.0,3.40750789642334,3.22912907600403,4.07356214523315
614,Tanzania,2011,3.85239481925964,41853944.0,43073830.0,44346532.0,45673520.0,56.777,57.666,58.584,59.525,27941177435.0,29081425282.0,32014249841.0,34657139495.0,687.3904419,695.2168579,743.4036865,781.4338989,6413235.0,6257558.0,6463282.0,6287901.0,3.22912907600403,4.07356214523315,4.00689744949341
615,Tanzania,2012,3.48327851295471,43073830.0,44346532.0,45673520.0,47053033.0,57.666,58.584,59.525,60.47,29081425282.0,32014249841.0,34657139495.0,39650530214.0,695.2168579,743.4036865,781.4338989,867.8574829,6257558.0,6463282.0,6287901.0,7331722.0,4.07356214523315,4.00689744949341,3.85239481925964
616,Tanzania,2013,3.66059732437134,44346532.0,45673520.0,47053033.0,48483132.0,58.584,59.525,60.47,61.398,32014249841.0,34657139495.0,39650530214.0,45680532614.0,743.4036865,781.4338989,867.8574829,970.3995972,6463282.0,6287901.0,7331722.0,8661963.0,4.00689744949341,3.85239481925964,3.48327851295471
617,Tanzania,2014,2.90273427963257,45673520.0,47053033.0,48483132.0,49960563.0,59.525,60.47,61.398,62.288,34657139495.0,39650530214.0,45680532614.0,49964788814.0,781.4338989,867.8574829,970.3995972,1030.077637,6287901.0,7331722.0,8661963.0,10479890.0,3.85239481925964,3.48327851295471,3.66059732437134
618,Tanzania,2015,3.3471212387085,47053033.0,48483132.0,49960563.0,51482638.0,60.47,61.398,62.288,63.111,39650530214.0,45680532614.0,49964788814.0,47378599025.0,867.8574829,970.3995972,1030.077637,947.9333496,7331722.0,8661963.0,10479890.0,11478780.0,3.48327851295471,3.66059732437134,2.90273427963257
619,Tanzania,2016,3.44502329826355,48483132.0,49960563.0,51482638.0,53049231.0,61.398,62.288,63.111,63.844,45680532614.0,49964788814.0,47378599025.0,49774021003.0,970.3995972,1030.077637,947.9333496,966.5029907,8661963.0,10479890.0,11478780.0,11382730.0,3.66059732437134,2.90273427963257,3.3471212387085
620,Tanzania,2017,3.64015483856201,49960563.0,51482638.0,53049231.0,54660345.0,62.288,63.111,63.844,64.479,49964788814.0,47378599025.0,49774021003.0,53320625959.0,1030.077637,947.9333496,966.5029907,1004.906616,10479890.0,11478780.0,11382730.0,12411550.0,2.90273427963257,3.3471212387085,3.44502329826355
621,Tanzania,2018,3.78568410873413,51482638.0,53049231.0,54660345.0,56313444.0,63.111,63.844,64.479,65.015,47378599025.0,49774021003.0,53320625959.0,57003713611.0,947.9333496,966.5029907,1004.906616,1042.838745,11478780.0,11382730.0,12411550.0,11591930.0,3.3471212387085,3.44502329826355,3.64015483856201
622,Tanzania,2019,3.62319993972778,53049231.0,54660345.0,56313444.0,58005461.0,63.844,64.479,65.015,65.456,49774021003.0,53320625959.0,57003713611.0,61136873692.0,966.5029907,1004.906616,1042.838745,1085.884888,11382730.0,12411550.0,11591930.0,12055210.0,3.44502329826355,3.64015483856201,3.78568410873413
623,Tanzania,2020,3.70239996910095,54660345.0,56313444.0,58005461.0,59734213.0,64.479,65.015,65.456,60.267,53320625959.0,57003713611.0,61136873692.0,62409709111.0,1004.906616,1042.838745,1085.884888,1076.469727,12411550.0,11591930.0,12055210.0,12283430.0,3.64015483856201,3.78568410873413,3.62319993972778
624,Thailand,2005,5.78389120101929,,,,65416189.0,,,,71.1,,,,189319000000.0,,,,2894.062656,,,,3429230240.0,,,
625,Thailand,2006,5.63647127151489,,,65416189.0,65812539.0,,,71.1,71.2,,,189319000000.0,221758000000.0,,,2894.062656,3369.543198,,,3429230240.0,3655560812.0,,,5.78389120101929
626,Thailand,2007,5.47564506530762,,65416189.0,65812539.0,66182064.0,,71.1,71.2,71.4,,189319000000.0,221758000000.0,262942000000.0,,2894.062656,3369.543198,3973.017172,,3429230240.0,3655560812.0,3884970942.0,,5.78389120101929,5.63647127151489
627,Thailand,2008,6.21670293807983,65416189.0,65812539.0,66182064.0,66530979.0,71.1,71.2,71.4,71.7,189319000000.0,221758000000.0,262942000000.0,291383000000.0,2894.062656,3369.543198,3973.017172,4379.658787,3429230240.0,3655560812.0,3884970942.0,4111844432.0,5.78389120101929,5.63647127151489,5.47564506530762
628,Thailand,2009,6.66360902786255,65812539.0,66182064.0,66530979.0,66866834.0,71.2,71.4,71.7,71.6,221758000000.0,262942000000.0,291383000000.0,281710000000.0,3369.543198,3973.017172,4379.658787,4213.006654,3655560812.0,3884970942.0,4111844432.0,4354118162.0,5.63647127151489,5.47564506530762,6.21670293807983
629,Thailand,2010,6.30023527145386,66182064.0,66530979.0,66866834.0,67195032.0,71.4,71.7,71.6,72.5,262942000000.0,291383000000.0,281710000000.0,341105000000.0,3973.017172,4379.658787,4213.006654,5076.339872,3884970942.0,4111844432.0,4354118162.0,4609523027.0,5.47564506530762,6.21670293807983,6.66360902786255
630,Thailand,2011,6.23102474212646,66530979.0,66866834.0,67195032.0,67518379.0,71.7,71.6,72.5,73.0,291383000000.0,281710000000.0,341105000000.0,370819000000.0,4379.658787,4213.006654,5076.339872,5492.1215,4111844432.0,4354118162.0,4609523027.0,4863135212.0,6.21670293807983,6.66360902786255,6.30023527145386
631,Thailand,2012,6.98546361923218,66866834.0,67195032.0,67518379.0,67835969.0,71.6,72.5,73.0,73.3,281710000000.0,341105000000.0,370819000000.0,397558000000.0,4213.006654,5076.339872,5492.1215,5860.581471,4354118162.0,4609523027.0,4863135212.0,5133403120.0,6.66360902786255,6.30023527145386,6.23102474212646
632,Thailand,2013,6.20176267623901,67195032.0,67518379.0,67835969.0,68144519.0,72.5,73.0,73.3,73.5,341105000000.0,370819000000.0,397558000000.0,420333000000.0,5076.339872,5492.1215,5860.581471,6168.261356,4609523027.0,4863135212.0,5133403120.0,5421000776.0,6.30023527145386,6.23102474212646,6.98546361923218
633,Thailand,2014,6.07363986968994,67518379.0,67835969.0,68144519.0,68438748.0,73.0,73.3,73.5,73.7,370819000000.0,397558000000.0,420333000000.0,407339000000.0,5492.1215,5860.581471,6168.261356,5951.883487,4863135212.0,5133403120.0,5421000776.0,5703649146.0,6.23102474212646,6.98546361923218,6.20176267623901
634,Thailand,2015,5.9388952255249,67835969.0,68144519.0,68438748.0,68714519.0,73.3,73.5,73.7,73.9,397558000000.0,420333000000.0,407339000000.0,401296000000.0,5860.581471,6168.261356,5951.883487,5840.053067,5133403120.0,5421000776.0,5703649146.0,5989336794.0,6.98546361923218,6.20176267623901,6.07363986968994
635,Thailand,2016,6.01156187057495,68144519.0,68438748.0,68714519.0,68971313.0,73.5,73.7,73.9,74.1,420333000000.0,407339000000.0,401296000000.0,413366000000.0,6168.261356,5951.883487,5840.053067,5993.305516,5421000776.0,5703649146.0,5989336794.0,6272771329.0,6.20176267623901,6.07363986968994,5.9388952255249
636,Thailand,2017,6.02215147018433,68438748.0,68714519.0,68971313.0,69209817.0,73.7,73.9,74.1,74.3,407339000000.0,401296000000.0,413366000000.0,456357000000.0,5951.883487,5840.053067,5993.305516,6593.818352,5703649146.0,5989336794.0,6272771329.0,6558730892.0,6.07363986968994,5.9388952255249,6.01156187057495
637,Thailand,2018,5.88454437255859,68714519.0,68971313.0,69209817.0,69428454.0,73.9,74.1,74.3,74.5,401296000000.0,413366000000.0,456357000000.0,506755000000.0,5840.053067,5993.305516,6593.818352,7298.947146,5989336794.0,6272771329.0,6558730892.0,6834907848.0,5.9388952255249,6.01156187057495,6.02215147018433
638,Thailand,2019,5.98470020294189,68971313.0,69209817.0,69428454.0,69625581.0,74.1,74.3,74.5,74.6,413366000000.0,456357000000.0,506755000000.0,544081000000.0,5993.305516,6593.818352,7298.947146,7814.384431,6272771329.0,6558730892.0,6834907848.0,7106532407.0,6.01156187057495,6.02215147018433,5.88454437255859
639,Thailand,2020,5.89120006561279,69209817.0,69428454.0,69625581.0,69799978.0,74.3,74.5,74.6,74.9,456357000000.0,506755000000.0,544081000000.0,499682000000.0,6593.818352,7298.947146,7814.384431,7158.766684,6558730892.0,6834907848.0,7106532407.0,7364298189.0,6.02215147018433,5.88454437255859,5.98470020294189
640,Turkey,2005,5.62347173690796,,,,67903461.0,,,,74.0,,,,506308311477.0,,,,7456.296101,,,,5486819690.0,,,
641,Turkey,2006,5.11823177337646,,,67903461.0,68756809.0,,,74.0,78.0,,,506308311477.0,557057829051.0,,,7456.296101,8101.856924,,,5486819690.0,5768468875.0,,,5.62347173690796
642,Turkey,2007,5.21284151077271,,67903461.0,68756809.0,69581854.0,,74.0,78.0,71.2,,506308311477.0,557057829051.0,681337335022.0,,7456.296101,8101.856924,9791.88245,,5486819690.0,5768468875.0,6081205583.0,,5.62347173690796,5.11823177337646
643,Turkey,2008,5.49034738540649,67903461.0,68756809.0,69581854.0,70418612.0,74.0,78.0,71.2,71.6,506308311477.0,557057829051.0,681337335022.0,770462156204.0,7456.296101,8101.856924,9791.88245,10941.17215,5486819690.0,5768468875.0,6081205583.0,6390526778.0,5.62347173690796,5.11823177337646,5.21284151077271
644,Turkey,2009,5.27194404602051,68756809.0,69581854.0,70418612.0,71321406.0,78.0,71.2,71.6,72.0,557057829051.0,681337335022.0,770462156204.0,649272568774.0,8101.856924,9791.88245,10941.17215,9103.474051,5768468875.0,6081205583.0,6390526778.0,6705886416.0,5.11823177337646,5.21284151077271,5.49034738540649
645,Turkey,2010,5.3090763092041,69581854.0,70418612.0,71321406.0,72326992.0,71.2,71.6,72.0,72.4,681337335022.0,770462156204.0,649272568774.0,776992599947.0,9791.88245,10941.17215,9103.474051,10742.77498,6081205583.0,6390526778.0,6705886416.0,7020266449.0,5.21284151077271,5.49034738540649,5.27194404602051
646,Turkey,2011,4.88817739486694,70418612.0,71321406.0,72326992.0,73443254.0,71.6,72.0,72.4,72.8,770462156204.0,649272568774.0,776992599947.0,838762755164.0,10941.17215,9103.474051,10742.77498,11420.55546,6390526778.0,6705886416.0,7020266449.0,7359748701.0,5.49034738540649,5.27194404602051,5.3090763092041
647,Turkey,2012,5.57979440689087,71321406.0,72326992.0,73443254.0,74651046.0,72.0,72.4,72.8,73.2,649272568774.0,776992599947.0,838762755164.0,880556375780.0,9103.474051,10742.77498,11420.55546,11795.63346,6705886416.0,7020266449.0,7359748701.0,7713414910.0,5.27194404602051,5.3090763092041,4.88817739486694
648,Turkey,2013,5.51446533203125,72326992.0,73443254.0,74651046.0,75925454.0,72.4,72.8,73.2,73.5,776992599947.0,838762755164.0,880556375780.0,957783020853.0,10742.77498,11420.55546,11795.63346,12614.78161,7020266449.0,7359748701.0,7713414910.0,8058635494.0,5.3090763092041,4.88817739486694,5.57979440689087
649,Turkey,2014,5.32622194290161,73443254.0,74651046.0,75925454.0,77229262.0,72.8,73.2,73.5,73.9,838762755164.0,880556375780.0,957783020853.0,938952628604.0,11420.55546,11795.63346,12614.78161,12157.99043,7359748701.0,7713414910.0,8058635494.0,8420310957.0,4.88817739486694,5.57979440689087,5.51446533203125
650,Turkey,2015,5.607262134552,74651046.0,75925454.0,77229262.0,78529413.0,73.2,73.5,73.9,74.2,880556375780.0,957783020853.0,938952628604.0,864316670331.0,11795.63346,12614.78161,12157.99043,11006.27952,7713414910.0,8058635494.0,8420310957.0,8801642900.0,5.57979440689087,5.51446533203125,5.32622194290161
651,Turkey,2016,5.1856894493103,75925454.0,77229262.0,78529413.0,79827868.0,73.5,73.9,74.2,74.5,957783020853.0,938952628604.0,864316670331.0,869692960366.0,12614.78161,12157.99043,11006.27952,10894.60338,8058635494.0,8420310957.0,8801642900.0,9202882638.0,5.51446533203125,5.32622194290161,5.607262134552
652,Turkey,2017,4.87207365036011,77229262.0,78529413.0,79827868.0,81116451.0,73.9,74.2,74.5,74.8,938952628604.0,864316670331.0,869692960366.0,858996263096.0,12157.99043,11006.27952,10894.60338,10589.66772,8420310957.0,8801642900.0,9202882638.0,9628211868.0,5.32622194290161,5.607262134552,5.1856894493103
653,Turkey,2018,4.86155414581299,78529413.0,79827868.0,81116451.0,82340090.0,74.2,74.5,74.8,75.2,864316670331.0,869692960366.0,858996263096.0,778377023569.0,11006.27952,10894.60338,10589.66772,9453.196172,8801642900.0,9202882638.0,9628211868.0,10047648773.0,5.607262134552,5.1856894493103,4.87207365036011
654,Turkey,2019,4.9475998878479,79827868.0,81116451.0,82340090.0,83429607.0,74.5,74.8,75.2,75.5,869692960366.0,858996263096.0,778377023569.0,761428183369.0,10894.60338,10589.66772,9453.196172,9126.594392,9202882638.0,9628211868.0,10047648773.0,10446993687.0,5.1856894493103,4.87207365036011,4.86155414581299
655,Turkey,2020,4.74420022964478,81116451.0,82340090.0,83429607.0,84339067.0,74.8,75.2,75.5,75.8,858996263096.0,778377023569.0,761428183369.0,720101212394.0,10589.66772,9453.196172,9126.594392,8538.16906,9628211868.0,10047648773.0,10446993687.0,10839787738.0,4.87207365036011,4.86155414581299,4.9475998878479
656,Uganda,2005,4.45583868026733,,,,27684590.0,,,,46.6,,,,9239221859.0,,,,333.7315763,,,,45056521.0,,,
657,Uganda,2006,4.56861925125122,,,27684590.0,28571475.0,,,46.6,47.7,,,9239221859.0,9977647645.0,,,333.7315763,349.2171001,,,45056521.0,47439907.0,,,4.45583868026733
658,Uganda,2007,4.61198568344116,,27684590.0,28571475.0,29486335.0,,46.6,47.7,48.8,,9239221859.0,9977647645.0,11902564401.0,,333.7315763,349.2171001,403.6637446,,45056521.0,47439907.0,50149897.0,,4.45583868026733,4.56861925125122
